Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID 
202464814,03/19/2007,1794,5424,X,Employee Asphyxiated When Trench Caves-In,0950643
200643740,03/19/2007,4213,5425,X,Employee Killed When Struck By Pipes,0627700
200784122,03/18/2007,7538,5426,X,Employee Is Killed When Struck By Exploding Car Tire,0626300
170385488,03/18/2007,4911,5427,X,Employee Dies After Being Crushed When Crane Tips Over,0551800
200452191,03/17/2007,3471,5428,X,Employee Is Killed When Crushed By Hydraulic Arm Of Machine,0418600
200356079,03/16/2007,1742,5429,X,Employee Is Killed In Fall From Elevated Work Platform,0453710
201272531,03/16/2007,5191,5430,X,Employee Is Killed When Struck By Train,0418300
200374171,03/16/2007,1791,5431,X,Employee Is Killed In Fall From Roof While Installing Panels,0454510
201109584,03/15/2007,0722,5432,X,Employee Is Exposed To Chemicals And Dies,0950624
201773082,03/15/2007,1791,5433,X,"Employee Is Struck By Bar Joist, Falls And Is Killed",0213900
200643732,03/15/2007,1611,5434,X,Employee Is Struck And Killed By Vehicle,0627700
202004941,03/15/2007,5712,5435,X,Employee Is Caught Between Conveyor Belts And Is Killed,0317000
200073138,03/15/2007,1623,5436,X,"Employee Suffers Electric Shock In Work On Power Line, Later",0453720
201954997,03/15/2007,1751,5437,X,"Employee Is Injured In Fall From Ladder, Later Dies",0522000
200651230,03/15/2007,7699,5438,X,Employee Killed And Another Injured In Air Bladder Explosion,0521100
202271573,03/14/2007,4111,5439,X,Employee Suffers Heart Attack And Dies,0253650
202045258,03/14/2007,2411,5440,X,Employee Is Struck By Falling Tree And Is Killed,0155010
200603579,03/14/2007,8049,5441,X,"Employee Falls, Strikes Head, And Dies",0625400
200713030,03/13/2007,1741,5442,X,Employee Is Killed In Fall From Scaffold,0636900
201070786,03/13/2007,1611,5443,X,Employee Backed Over By Truck Dies From Spinal Injury,0950632
201282613,03/13/2007,4212,5444,X,Employee Is Crushed And Asphyxiated By Landfill Compactor,0418100
200643773,03/13/2007,1541,5445,X,Employee Falls From Truss And Later Dies,0627700
200812337,03/13/2007,1731,5446,X,Employee Is Crushed By Articulating Boom And Killed,0627400
200541571,03/13/2007,3317,5447,X,Employee Is Caught In Steel-Forming Machine And Asphyxiated,0317500
202004925,03/13/2007,7623,5448,X,Employee Is Killed When Refrigeration System Explodes,0317000
200624229,03/13/2007,1711,5449,X,Employee Is Killed When Backhoe Tips Over,0454712
201353315,03/12/2007,1795,5450,X,Employee Is Crushed By Excavator And Is Killed,0419700
170815013,03/12/2007,4212,5451,X,Employee Suffers Fatal Burns When Truck Strikes Oil Wells,0950664
200612547,03/11/2007,3672,5452,X,Employee Has Heart Attack And Later Dies,0111700
200784114,03/11/2007,2015,5453,X,Employee Is Killed When Golf Cart Collides With Trailer,0626300
201561826,03/10/2007,9999,5454,X,Employee Falls From Unsecured Improvised Basket And Killed,0854910
201344371,03/10/2007,7692,5455,X,"Employee Is Struck By Object, Falls, And Is Killed",0729700
201522919,03/10/2007,1751,5456,X,Employee Falls From Roof And Later Dies,0111500
200170827,03/09/2007,1522,5457,X,Employee Is Killed In Fall From Height,0257260
200758381,03/09/2007,0213,5458,X,Employee Is Killed When Caught In Mixer,0522500
201282605,03/08/2007,8734,5459,X,Employee Is Killed When Struck By Dump Truck,0418100
201042983,03/08/2007,1791,5460,X,Employee Is Killed In Fall From Second Floor,0953220
201109188,03/08/2007,1721,5461,X,Employee Dies From Carbon Monoxide Poisoning,0950624
201924164,03/08/2007,3069,5462,X,Employee Is Killed When Pressure Vessel Explodes,0626700
201573201,03/08/2007,4231,5463,X,Employee Is Killed When Struck By Bucket Of Loader,0830500
200774677,03/08/2007,1751,5464,X,Employee Is Killed In Fall Through Floor Hole,0134000
200356046,03/08/2007,2026,5465,X,"Employee Is Found Unconscious, Later Dies",0453710
200910453,03/07/2007,1761,5466,X,Employee Is Killed In Fall From Roof,0215300
201391463,03/07/2007,3545,5467,X,Employee Is Killed When Crushed By Falling Steel Beam,0552652
201353307,03/07/2007,1623,5468,X,Employee Electrocuted While Connecting Overhead Power Line,0419700
201344355,03/07/2007,1751,5469,X,One Employee Is Killed One Is Injured In Fall,0729700
200758399,03/07/2007,2411,5470,X,Employee Is Killed When Struck By Falling Tree Branch,0522500
200052942,03/07/2007,1629,5471,X,Employee Is Killed In Trench Collapse,0728900
200676633,03/07/2007,0161,5472,X,Employee Is Killed When Run Over By Pickup Truck,0418800
200331874,03/06/2007,1795,5473,X,Employee Is Killed When Grain Elevator Falls Onto Track Hoe,0830300
201992799,03/06/2007,1521,5474,X,Employee Is Killed When Wall Collapses,0950411
200263168,03/06/2007,2491,5475,X,Employee Is Killed When Crushed By Forklift,0627100
201681855,03/05/2007,8361,5476,X,Employee At Residential Community Is Killed By Ex-Client,1050210
201942547,03/05/2007,4953,5477,X,Employee Dies From Burns By Conditioned Mix Ash,0951510
202004974,03/05/2007,1761,5478,X,Employee Is Killed In Fall,0317000
201859352,03/05/2007,1751,5479,X,Employee Is Killed When Elevated Work Platform Falls,0452110
200554707,03/04/2007,1799,5480,X,Employee Is Killed When House Falls,0625700
201282621,03/04/2007,0782,5481,X,Employee Drowns While Landscaping,0418100
201954971,03/03/2007,4212,5482,X,"One Employee Dies, One Is Injured In Tire Explosion",0522000
201992773,03/03/2007,3271,5483,X,Employee Dies After Being Crushed By Rotating Equipment,0950411
201282597,03/03/2007,1751,5484,X,Employee Is Killed When House Collapses,0418100
202495420,03/03/2007,0761,5485,X,Employee Dies In Motor Vehicle Accident,0950612
201992831,03/02/2007,8741,5486,X,Employee Dies In Fall From Ladder,0950411
200841310,03/02/2007,"1741,1541,3316,4911",5487,X,Employee Electrocuted When Rebar Strikes Power Line,0524530
200924751,03/02/2007,5511,5488,X,Employee Is Killed When Vehicle Falls From Lift,0355112
201681848,03/02/2007,9199,5489,X,Employee Fractures Ribs And Dies Of Pneumonia,1050210
200122844,03/02/2007,3559,5490,X,Employee Dies In Fall From Industrial Oven,0523400
201362852,03/02/2007,4013,5491,X,Employee Found Dead Between Forklift And Rail Car,0419400
200713055,03/01/2007,3721,5492,X,Employee Feeling Ill Falls And Dies,0636900
200713022,03/01/2007,1771,5493,X,Employee Is Killed When Caterpillar Turns Over,0636900
200356285,03/01/2007,2421,5494,X,Employee Killed When Crushed By Lift,0453710
200263143,03/01/2007,1623,5495,X,Employee Is Killed When Struck By Truck,0627100
201561818,03/01/2007,3272,5496,X,Employee Is Killed When Crushed By Unstable Load,0854910
201855921,03/01/2007,1794,5497,X,Employee Is Killed When Run Over By Bulldozer,0452110
200202927,03/01/2007,3713,5498,X,Employee Is Killed When Struck By Motor Vehicle,0418200
200571131,02/28/2007,1794,5499,X,Employee Electrocuted In Contact With Power Line,0316700
200023299,02/28/2007,2082,5500,X,Employee Dies From Asthma Attack,0214200
200676625,02/28/2007,5141,5501,X,"Employee Falls From Ladder, Strikes Head, Later Dies",0418800
200624344,02/28/2007,1521,5502,X,Employee Is Struck In Head And Killed By Falling Tree Limb,0454716
200052934,02/28/2007,5083,5503,X,Employee Is Killed As Skid Steer Loader Arms Drop Into Place,0728900
200676617,02/27/2007,4491,5504,X,Employee Is Run Over And Killed By Marine Terminal Equipment,0418800
200994275,02/26/2007,8211,5505,X,Employee Dies Of Head Injuries Due To Possible Heart Failure,0551800
170761563,02/26/2007,1541,5506,X,Employee Is Crushed And Killed By Falling Steel Beam,0551800
201992781,02/26/2007,3993,5507,X,Employee Electrocuted While Working On An Atm,0950411
202341764,02/26/2007,1751,5508,X,Employee Falls From Scaffold And Later Dies,0215000
200531457,02/26/2007,1623,5509,X,Employee Killed In Fall When Manbasket Breaks Lose,0751910
201344348,02/26/2007,3441,5510,X,"Employee Is Crushed By Falling Object, Later Dies",0729700
201720240,02/26/2007,4212,5511,X,Employee Is Crushed By Trash Truck Hopper,0257220
201573219,02/24/2007,8422,5512,X,Employee Is Mauled To Death By Zoo Animal,0830500
125879171,02/24/2007,1795,5513,X,Employee Falls From Scissor Lift And Later Dies,0950632
201636727,02/23/2007,5012,5514,X,Employee Falls From Step Ladder And Later Dies,1054111
200676591,02/23/2007,1721,5515,X,Employee Falls From Ladder And Is Killed,0418800
200514362,02/22/2007,4214,5516,X,"Employee Falls And Strikes Head, Lated Died",0552700
200812329,02/22/2007,1799,5517,X,Employee Is Killed In Crane Collapse,0627400
200624187,02/22/2007,1761,5518,X,Employee Is Killed In Fall Through Skylight,0454711
200331866,02/22/2007,1622,5519,X,Employee Is Killed In Fall From Bridge,0830300
202444907,02/22/2007,1741,5520,X,Employee Falls From Scaffold Ladder And Later Dies,0950633
200643716,02/22/2007,1381,5521,X,Employee Is Crushed And Killed By Falling Drilling Rig,0627700
200151215,02/21/2007,1761,5522,X,Employee Dies In Fall From Roof,0214700
201522950,02/21/2007,4911,5523,X,Employee Is Killed When Struck By Flying Object,0111500
200531440,02/21/2007,9131,5524,X,Employee Is Killed When Crushed By Falling Tree,0751910
202461935,02/21/2007,0782,5525,X,Employee Drowns When Lawn Mower Flips Over Into Pond,0420600
200002418,02/21/2007,1794,5526,X,Employee Killed In Trench Collapse,0728500
200514347,02/21/2007,1761,5527,X,Employee Is Killed In Fall From Roof,0552700
200212181,02/21/2007,1381,5528,X,Employee Is Killed When Caught In Drive Shaft,0626000
200631521,02/20/2007,2411,5529,X,Employee Is Struck And Killed While Felling A Tree,0316400
200784098,02/20/2007,1611,5530,X,Employee Is Killed When Crushed By Pneumatic Roller,0626300
202366654,02/20/2007,4212,5531,X,Employee Is Killed In Vehicle Roll-Over,1055340
200212165,02/20/2007,1771,5532,X,Employee Is Killed In Fall From Elevated Work Platotform,0626000
200784080,02/20/2007,2752,5533,X,Employee Killed When Caught Between Loading Dock And Truck,0626300
200713014,02/19/2007,1611,5534,X,Employee Is Struck And Killed By Dump Truck,0636900
202033817,02/19/2007,9224,5535,X,Employee Suffers Heart Attack Fighting Fire And Dies,0253610
202464640,02/19/2007,2452,5536,X,"Employee Falls When Struck By Falling Object, And Dies",0950643
202366662,02/19/2007,5191,5537,X,Employee Suffers Cardiac Event And Dies,1055350
201859188,02/19/2007,1791,5538,X,Employee Suffers Heart Attack And Later Dies,0452110
200980795,02/19/2007,1381,5539,X,Employee Is Electrocuted While Working On Generator,0855610
200742187,02/19/2007,7999,5540,X,Employee Is Caught In Snow Blower And Is Killed,0213100
200992899,02/18/2007,7532,5541,X,Employee Dies Of Heart Condition,0551800
200910461,02/18/2007,7948,5542,X,Employee Is Struck And Killed By Horse,0215300
201762937,02/17/2007,5032,5543,X,Employee Is Killed In Fall From Platform,0626600
200676641,02/17/2007,0133,5544,X,Employee Drowns,0418800
202366647,02/16/2007,1751,5545,X,Employee Is Killed When Struck By Excavator Bucket,1055310
200554715,02/16/2007,1742,5546,X,Employee Is Killed In Fall From Roof,0625700
201862919,02/16/2007,1311,5547,X,Employee Is Struck By Falling Steps And Is Killed,0830100
201282589,02/16/2007,0811,5548,X,Employee Is Struck By Falling Tree Limb And Killed,0418100
201924065,02/16/2007,2044,5549,X,Employee Falls From Catwalk And Is Killed,0626700
201344330,02/16/2007,1751,5550,X,Employee Is Killed In Fall When Trusses Collapse,0729700
200041242,02/15/2007,2875,5551,X,Employee Is Pinned And Killed By Tractor Arm,0653510
200012565,02/15/2007,1794,5552,X,Employee Is Killed In Trench Cave-In,0729300
201924297,02/15/2007,4231,5553,X,Employee Is Killed When Caught By Rotating Shaft,0626700
201070976,02/15/2007,1521,5554,X,Employee Dies Of Carbon Monoxide Poisoning,0950632
200603553,02/15/2007,1799,5555,X,Employee Is Killed When Caught In Drill,0625410
201371119,02/15/2007,3321,5556,X,Employee Is Killed In Fall Through Skylight,0317700
202461901,02/14/2007,7532,5557,X,Employee Is Killed In Fall,0420600
200554681,02/14/2007,2621,5558,X,Employee Is Struck By Primary Arm Of Paper Machine,0625700
200676609,02/14/2007,1761,5559,X,Employee Electrocuted During Installation Of Light Fixtures,0418800
201344322,02/14/2007,1381,5560,X,Employee Is Killed In Fall From Oil Derrick,0729700
202149084,02/14/2007,9511,5561,X,Employee Suffers Heart Attack And Dies,0253640
201331105,02/14/2007,5812,5562,X,Employee Dies After Falling From A Ladder,0213600
201762911,02/14/2007,1791,5563,X,Employee Is Killed In Fall From Elevation,0626600
201000213,02/14/2007,1611,5564,X,Employee Suffers Heart Attack And Dies,0253690
200356210,02/13/2007,1795,5565,X,Employee Is Killed When Crushed By Falling Brick Wall,0453710
200784072,02/13/2007,1389,5566,X,Employee Is Crushed Between Counterweight And Pump Frame,0626300
200374197,02/13/2007,4931,5567,X,Employee Is Killed When Load From Forklift Falls,0454510
200041259,02/13/2007,1794,5568,X,Employee Is Killed When Trench Caves-In,0653510
201780954,02/13/2007,2421,5569,X,Employee Is Killed When Caught Between Rotating Shaft,0935000
201924057,02/13/2007,2051,5570,X,Employee Is Found Dead When Caught Between Conveyor Belts,0626700
200374478,02/13/2007,4212,5571,X,Employee Is Killed When Struck By Falling Load,0454510
200012557,02/12/2007,1791,5572,X,"Employee Is Injured In Fall, Dies Later Of Heart Attack",0729300
200420164,02/12/2007,4225,5573,X,Employee Is Killed In Fall From Forklift Platform,0420300
200676575,02/12/2007,1771,5574,X,Employee Is Electrocuted When Wire Rope Touches Power Line,0418800
200624211,02/12/2007,1541,5575,X,Employee Is Struck By Pipe Hanger And Killed,0454714
200571123,02/12/2007,0783,5576,X,Employee Is Killed When Tree Rolls Over,0316700
200631513,02/12/2007,2411,5577,X,Employee Is Struck By Tree Limb And Killed,0316400
202088035,02/12/2007,3711,5578,X,Employee Is Killed In Fall On Roller Conveyor,0524700
200263150,02/11/2007,1741,5579,X,"Employee Falls From Scaffold, Later Dies",0627100
200631547,02/11/2007,2411,5580,X,Employee Is Killed When Struck By Falling Tree,0316400
202453577,02/11/2007,2051,5581,X,Employee Amputates Fingers In Machine,0950642
201362845,02/10/2007,7261,5582,X,Employee Is Killed In Tractor Roll-Over,0419400
202251617,02/10/2007,0212,5583,X,Employee Is Killed When Struck By Tractor,0953210
200624179,02/09/2007,1623,5584,X,Employee Is Killed When Crushed Between Trench Box And Wall,0454712
201751591,02/09/2007,1522,5585,X,"Employee Falls From Spiral Staircase, Later Dies",0830600
200356202,02/09/2007,5261,5586,X,Employee Is Killed When Pinned Under The Tractor,0453710
200603546,02/09/2007,1799,5587,X,Employee Is Killed When Struck And Pinned By Belling Unit,0625410
200676567,02/09/2007,1791,5588,X,Employee Is Killed When The Steel Frame Overturns,0418800
202341806,02/09/2007,5499,5589,X,Employee Is Killed From Carbon Monoxide Poisoning,0215000
200784064,02/09/2007,1623,5590,X,"Employee Is Killed, Another Injured When Trench Collapses",0626300
200713063,02/09/2007,7363,5591,X,Employee Is Struck By Vehicle And Killed,0636900
201362837,02/08/2007,1731,5592,X,Employee Electrocuted Rewiring Light Fixture,0419400
201859329,02/08/2007,2411,5593,X,Employee Is Asphyxiated By Falling Tree,0452110
200624203,02/07/2007,1795,5594,X,Employee Is Struck And Killed By Falling Fireproofing,0454711
202461927,02/07/2007,1731,5595,X,Employee Is Killed When Struck By Vehicle,0420600
201353299,02/07/2007,3272,5596,X,Employee Is Struck And Killed By Industrial Equipment,0419700
200374106,02/07/2007,1761,5597,X,Employee Dies In Fall From Roof,0454510
201391448,02/07/2007,9224,5598,X,Employee Is Killed In Fire Apparatus Accident,0552652
200801728,02/07/2007,3269,5599,X,Employee Is Killed In Fall From Ladder,0523300
200554673,02/07/2007,1799,5600,X,Employee Dies In Fall From Tower,0625700
202366639,02/07/2007,1622,5601,X,Employee Is Killed In Locomotive Crash,1055320
202453452,02/07/2007,3471,5602,X,Employee Dies After Falling From Ladder Into Hot Water Tank,0950642
201924040,02/07/2007,7549,5603,X,Employee Is Killed After Sea Container Overturns,0626700
201371127,02/06/2007,0241,5604,X,Employee Is Killed When Hit By Falling Silage,0317700
202014478,02/06/2007,5912,5605,X,Employee Dies Of Heart Attack,0216000
201407855,02/06/2007,1741,5606,X,Employee Is Killed In Fall From Scaffold,0552651
202078002,02/06/2007,1611,5607,X,Employee Is Struck And Killed By Falling Tree,0453730
202341731,02/05/2007,1799,5608,X,Employee Is Crushed By Elevator And Dies,0215000
202014452,02/05/2007,0783,5609,X,"Employee Is Struck In The Head By Falling Tree, Later Dies",0216000
201109154,02/05/2007,2033,5610,X,Employee Is Struck And Killed By Falling Pallets,0950624
200612489,02/05/2007,3443,5611,X,Employee Is Struck And Pinned By Forklift And Later Dies,0111700
201362829,02/05/2007,1794,5612,X,Employee Is Run Over By Bulldozer And Is Killed,0419400
202220596,02/04/2007,1761,5613,X,Employee Dies From Injuries Sustained In Fall,0111100
201507340,02/03/2007,8062,5614,X,Employee Dies From Valley Fever,0950614
200624138,02/03/2007,3011,5615,X,Employee Asphyxiated When Caught By Rotating Drum,0454711
201762812,02/03/2007,1382,5616,X,Employee Killed When Caught By Rotating Shaft,0626600
200355881,02/02/2007,1741,5617,X,Employee Dies After Head Caught Between Frame And Tire,0453710
201344298,02/02/2007,1799,5618,X,Employee Killed When Crushed Between Counterweights,0729700
200374098,02/02/2007,3469,5619,X,Employee Killed When Thrown From A Scissor Lift,0454510
202461919,02/02/2007,7381,5620,X,Employee Dies After Being Struck By Tractor Trailer,0420600
201344280,02/02/2007,5031,5621,X,Employee Dies After Being Crushed By Falling Lumber,0729700
200102705,02/02/2007,3321,5622,X,Employee Crushed Inside Moving Machinery,0522300
200784056,02/01/2007,7361,5623,X,Employee Killed When Crushed By Trailer,0626300
200012540,02/01/2007,1711,5624,X,Employee Killed In Magnesium Fire,0729300
202366605,02/01/2007,0241,5625,X,Employee Asphyxiated When Caught Under Hay Bale,1055350
308684315,02/01/2007,1761,5626,X,Employee Killed In Fall From Roof,0728900
200624146,02/01/2007,3444,5627,X,Employee Dies Of Possible Cardiac Arrest,0454712
202498697,02/01/2007,1761,5628,X,Employee Killed In Fall From Roof,0352450
201580974,01/31/2007,2421,5629,X,Employee Killed When Caught In Conveyor,1032300
202180170,01/31/2007,1611,5630,X,Employee Killed In Fall From Aerial Truck,0253660
200541589,01/31/2007,3531,5631,X,Employee Killed When Arm Is Caught In Lathe,0317500
202461877,01/31/2007,1542,5632,X,Employee Killed In Fall Through Roof Opening,0420600
202341723,01/30/2007,1522,5633,X,Employee Killed In Fall Down Elevator Shaft,0215000
200002368,01/29/2007,1741,5634,X,Employee Is Killed When He Falls From Scaffold,0728500
200374114,01/29/2007,1541,5635,X,Employee Is Killed When Struck By Falling Pipe,0454510
200784106,01/29/2007,1611,5636,X,Employee Is Killed When Struck By Truck,0626300
200041234,01/29/2007,4953,5637,X,Employee Is Killed When Crushed In Compactor,0653510
200823490,01/28/2007,0782,5638,X,Employee Strikes His Head In Fall And Dies,0521400
201109832,01/28/2007,4911,5639,X,Employee Dies From Coccidiomycosis Pneumonia,0950624
202149050,01/27/2007,9224,5640,X,Employee Found Dead Of Natural Causes,0253640
200554657,01/27/2007,2621,5641,X,Employee Is Killed When Caught In Conveyor,0625700
200082865,01/26/2007,5943,5642,X,Employee Is Killed When He Falls,0112000
200052892,01/26/2007,1791,5643,X,Employee Is Killed When He Falls From Scaffold,0728900
200002376,01/26/2007,8711,5644,X,Employee Is Killed When Clothing Is Caught In Auger,0728500
201168721,01/26/2007,4213,5645,X,Employee Is Killed When Run Over By Truck,0950641
201636545,01/26/2007,4213,5646,X,Employee Is Killed When Run Over By Truck,1054112
200041267,01/26/2007,1389,5647,X,Employee Dies After Being Trapped By Lowered Forklift Boom,0653510
200151181,01/26/2007,3999,5648,X,Employee Is Killed When Run Over By Loader,0214700
200355865,01/25/2007,1761,5649,X,Employee Struck By Insulation Is Killed In Fall From Roof,0453710
202004933,01/25/2007,0782,5650,X,Employee Is Killed While Working On Skid Steer Loader,0317000
200462125,01/24/2007,1522,5651,X,Employee Is Killed In Fall From Scaffold,0111400
202149043,01/24/2007,9221,5652,X,Employee Is Killed In Vehicle Accident On Icy Road,0253640
200356012,01/24/2007,1791,5653,X,Employee Falls To Lower Elevation And Later Dies,0453710
202453205,01/24/2007,1771,5654,X,Employee Is Struck And Killed By A Loader,0950642
201353281,01/24/2007,2411,5655,X,Employee Is Run Over And Killed By Vehicle,0419700
200052876,01/24/2007,5014,5656,X,Employee Is Killed In Tire Explosion,0728900
201311610,01/24/2007,1711,5657,X,Employee Dies Of Natural Causes At Workplace,0213400
200514339,01/24/2007,7699,5658,X,Employee Is Struck In The Head By Falling Object And Killed,0552700
200170819,01/23/2007,1796,5659,X,Employee Killed When Metal Tube Contacts Power Lines,0257260
202366613,01/23/2007,6411,5660,X,Employee Dies From Complications Related To Fall Downstairs,1055320
202341749,01/23/2007,3731,5661,X,Employee Is Killed In Fall From Ladder,0215000
200713071,01/23/2007,1711,5662,X,Employee Falls From Fixed Ladder And Died,0636900
200462141,01/23/2007,4493,5663,X,Employee Is Killed When Caught Between Aerial Lift And Roof,0111400
200032860,01/22/2007,3089,5664,X,Employee Is Killed When Pinned Between Cylinder And Gate,0521700
201924024,01/22/2007,3312,5665,X,Employee Is Killed When Struck By Moving Truck,0626700
201636529,01/22/2007,3441,5666,X,Employee Is Killed When Pinned By Vehicle,1054112
201751583,01/21/2007,7032,5667,X,Employee Is Killed When Run Over By Snowcat,0830600
200331841,01/21/2007,3354,5668,X,Employee Dies From Stroke After Leg Surgery,0830300
201561784,01/21/2007,1611,5669,X,Employee Dies When Crushed By Belly Dump Trailer Door,0854910
200624104,01/21/2007,5812,5670,X,Employee Is Killed In Fall From Platform,0454714
201070687,01/20/2007,1721,5671,X,Employee Is Killed In Explosion,0950632
202464608,01/20/2007,4212,5672,X,Employee Is Killed When Crushed Between Trucks,0950643
200841302,01/20/2007,2911,5673,X,Employee Is Killed From Toxic Fumes,0524530
201942414,01/20/2007,7992,5674,X,Employee Is Killed When Cart Rolls Over,0951510
200784049,01/20/2007,7349,5675,X,Employee Is Killed From Carbon Monoxide Poisoning,0626300
201762796,01/20/2007,2421,5676,X,Employee Is Killed When Struck By A Machine,0626600
202453239,01/20/2007,4222,5677,X,Employee Is Found Dead Of Natural Causes,0950642
202004891,01/19/2007,8221,5678,X,Employee Dies From Asphyxiation Due To Nitrogen,0317000
200923456,01/19/2007,0783,5679,X,Employee Is Killed When Struck By Tree Limb,0355114
202464244,01/19/2007,7812,5680,X,Employee Is Killed Performing Unauthorized Stunt,0950643
202464129,01/19/2007,1799,5681,X,Employee Is Killed When Crushed By Car,0950643
200554665,01/18/2007,"1611,1799",5682,X,Employee Is Run Over By Dump Truck And Killed.,0625700
201580966,01/18/2007,7349,5683,X,"Employee Is Found Unresponsive In His Vehicle, Later Dies",1032300
309260701,01/18/2007,1731,5684,X,Employee Electrocuted During Work On Conductors,0418200
171111537,01/18/2007,1761,5685,X,Employee Falls From Roof And Is Killed,0551800
200212157,01/17/2007,1623,5686,X,Employee Is Caught In Fence Auger And Killed,0626000
202461893,01/17/2007,1521,5687,X,Employee Electrocuted When Metal Rod Contacts Power Line,0420600
201942430,01/17/2007,9621,5688,X,Employee Is Struck And Killed By Tree,0951510
200541555,01/17/2007,4491,5689,X,"Employee Sustains Blunt Force Trauma To Head, Is Found Dead",0317500
202366563,01/17/2007,5093,5690,X,"Employee Killed, Two Employees Injured In Platform Collapse",1055320
200823466,01/17/2007,3272,5691,X,Employee Is Asphyxiated When Engulfed In Sand,0521400
202149068,01/17/2007,4011,5692,X,Employee Is Struck And Killed By Train,0253640
200032878,01/17/2007,4449,5693,X,Employee Is Struck And Killed By Wheel Loader,0521700
200531390,01/16/2007,1796,5694,X,Employee Falls From Platform And Later Dies,0751910
200231884,01/16/2007,1629,5695,X,Employee Is Caught In Spindle Of Drilling Rig And Is Killed,1032500
201622164,01/16/2007,2411,5696,X,Employee Is Killed In Vehicle Accident,1054116
200355857,01/16/2007,1731,5697,X,Employee Electrocuted Moving Guys During Utility Pole Change,0453710
200924710,01/16/2007,1795,5698,X,Employee Is Killed In Fall Through Roof,0355111
200901940,01/16/2007,1721,5699,X,Employee Is Killed In Fall From Scaffold,0418400
201857166,01/16/2007,3313,5700,X,Employee Is Killed In Fall From Manlift,0452110
200263127,01/16/2007,3011,5701,X,Employee Is Crushed And Killed By Falling Object,0627100
200923464,01/16/2007,1791,5702,X,Employee Is Killed In Fall From Work Platform On Forklift,0355115
200643708,01/16/2007,9711,5703,X,Employee Slips And Falls From Work Platform And Is Killed,0627700
201344314,01/15/2007,5093,5704,X,Employee Is Killed When Crushed By Skid Steer Loader,0729700
200531382,01/15/2007,8062,5705,X,Employee Is Killed In Fall From Heliport,0751910
201762838,01/15/2007,4953,5706,X,Employee Is Killed When Run Over By Garbage Truck,0626600
200624237,01/14/2007,7349,5707,X,Employee Dies After Fall In Church Sanctuary,0454711
201924362,01/14/2007,2911,5708,X,Employee Is Killed By Lid From Pressurized System,0626700
201762788,01/13/2007,3441,5709,X,Employee Is Crushed When Dump Bed Falls,0626600
200676542,01/13/2007,0782,5710,X,Employee Is Killed When Caught In A Bark-Blower,0418800
201407772,01/13/2007,1531,5711,X,Employee Is Killed In Fall From Ladder,0552651
201924016,01/13/2007,1794,5712,X,Employee Is Killed While Backfilling An Excavation,0626700
200993111,01/12/2007,4213,5713,X,Employee Dies After Being Burned By Chemical,0551800
202461851,01/12/2007,1751,5714,X,Employee Is Killed In Fall From Roof,0420600
201580958,01/12/2007,3731,5715,X,Employee Dies From Heart Attack After Going For A Walk,1032300
202087946,01/12/2007,8999,5716,X,Employee Dies In Fall From Crane,0524700
200676534,01/11/2007,5074,5717,X,Employee Is Killed When Crushed By Falling Pallet,0418800
200643690,01/11/2007,5153,5718,X,Employee Dies From Heart Attack,0627700
200643674,01/11/2007,1731,5719,X,Employee Electrocuted During Power Line Work,0627700
200462190,01/11/2007,1791,5720,X,Employee Is Killed In Fall From Beam,0111400
200202851,01/11/2007,1751,5721,X,Employee Dies In Fall From Roof,0418200
200676476,01/11/2007,4491,5722,X,Employee Is Killed When Struck By Forklift,0418800
201282456,01/11/2007,1611,5723,X,Employee Is Killed When Struck By Backhoe,0418100
201522802,01/10/2007,7997,5724,X,Employee Is Killed When Trench Walls Collapse,0111500
200924769,01/10/2007,1761,5725,X,Employee Electrocuted When Gutter Strikes Power Line,0355112
202004875,01/09/2007,1799,5726,X,Employee Electrocuted At Job Site,0317000
200676518,01/08/2007,1741,5727,X,Employee Is Killed In Fall From Roof,0418800
201762820,01/08/2007,4491,5728,X,"Employee Is K Struck By Pipe From Forklift, Later Dies",0626600
201353273,01/08/2007,7011,5729,X,"Employee Is Injured In Fall From Ladder, Later Dies",0419700
200531374,01/08/2007,4225,5730,X,Employee Is Killed When Struck By Industrial Truck,0751910
201762804,01/08/2007,0851,5731,X,Employee Is Killed When Struck By Tree,0626600
200758365,01/08/2007,5169,5732,X,Employee Is Killed In Hydrogen Gas Explosion,0522500
200073112,01/07/2007,5311,5733,X,Employee Dies Of Heart Attack At Work,0453720
200541548,01/06/2007,1541,5734,X,Employee Is Killed In Fall From Decking,0317500
202341715,01/06/2007,3731,5735,X,Employee Is Killed When Struck By Plate,0215000
200202869,01/06/2007,2299,5736,X,Employee Dies Of Asphyxiation In Building Fire,0418200
200676492,01/05/2007,0782,5737,X,Employee Is Injured When Pinned Under Lawn Mower,0418800
202464574,01/05/2007,1389,5738,X,Employee Is Killed In Elevator Mishap On Rig,0950643
202045225,01/05/2007,2621,5739,X,Employee Is Killed When Struck By Loader,0155010
200643666,01/04/2007,7299,5740,X,Employee Is Killed When Struck By Flying Object,0627700
200996361,01/04/2007,4213,5741,X,Employee Is Killed In Fall,0551800
201344272,01/04/2007,2011,5742,X,"Employee Is Kicked By Cow, Later Dies",0729700
200624336,01/04/2007,5399,5743,X,Employee Is Crushed Between Two Industrial Trucks,0454711
